lat,lon,lookup_elevation_m
46.257,-97.451,333.2
46.258,-96.037,373.34
46.259,-118.845,140.99
46.259,-91.572,346.64
46.26,-84.461,240.27
46.262,-74.508,329
46.263,-97.126,322.62
46.263,-87.586,369.3
46.265,-96.596,290.3
46.266,-87.567,360.9
46.266,-84.489,243.9
46.268,-95.068,428.21
46.269,-96.842,295.03
46.271,-123.46,8.15
46.271,-96.599,290.77
46.271,-86.651,259.68
46.276,-85.727,222.56
46.277,-94.335,358.28
46.282,-87.334,340.43
46.283,-124.054,12.86
46.283,-87.438,335.32
46.283,-78.86,180
46.285,-88.043,457.61
46.288,-118.072,417.96
46.288,-96.597,291.01
46.289,-90.833,429.42
46.291,-86.701,259.8
46.296,-122.818,159.43
46.296,-91.188,414.64
46.302,-90.898,439.94
46.307,-86.869,240.33
46.309,-74.526,343
46.312,-95.678,411.44
46.313,-75.198,280
46.315,-118.767,143.07
46.318,-90.857,419.14
46.319,-84.979,266.4
46.328,-92.826,319.39
46.332,-118.767,138.17
46.332,-74.508,361
46.34,-74.504,344
46.34,-74.253,390
46.349,-91.818,330.61
46.351,-85.579,217.7
46.351,-84.869,276.03
46.354,-94.849,392.69
46.354,-85.963,225.17
46.365,-90.646,346.74
46.369,-94.166,361.71
46.369,-62.134,13
46.371,-97.625,357.64
46.371,-90.413,442.96
46.372,-92.555,348.52
46.378,-119.439,131.34
46.391,-117.039,242.41
46.394,-86.838,188.59
46.399,-63.856,0
46.4,-86.029,232.87
46.404,-74.275,435
46.405,-92.44,355.01
46.405,-91.269,371.92
46.408,-89.133,440.49
46.409,-90.394,442.57
46.411,-94.353,365.97
46.411,-89.552,398.59
46.413,-84.556,191.94
46.415,-62.601,20
46.417,-117.19,244.25
46.42,-63.107,5
46.421,-74.284,393
46.424,-94.831,385.69
46.425,-74.001,295
46.428,-118.825,252.23
46.428,-94.484,390.01
46.429,-118.633,139.25
46.431,-121.984,330.6
46.431,-74.307,448
46.432,-74.477,429
46.436,-92.736,340.6
46.439,-95.12,408.57
46.441,-86.678,184.43
46.442,-86.708,187.11
46.446,-121.866,376.39
46.446,-97.689,331.83
46.45,-84.78,189.04
46.453,-92.757,320.14
46.457,-94.802,383.03
46.458,-98.368,401.15
46.459,-86.261,268.67
46.46,-89.571,398.78
46.463,-90.53,319.9
46.463,-90.529,326.19
46.464,-90.183,444.83
46.465,-74.056,299
46.466,-85.944,256.76
46.468,-122.164,245.19
46.47,-81.44,313
46.473,-84.639,196.25
46.473,-74.171,438
46.474,-91.303,326.19
46.475,-74.652,314
46.477,-117.235,227.9
46.479,-96.281,367.15
46.48,-93.955,382.06
46.481,-86.304,277.69
46.487,-86.262,266.95
46.487,-84.418,187.04
46.488,-84.307,179.28
46.49,-93.978,368.69
46.49,-86.306,279
46.491,-91.305,318.03
46.499,-116.728,259.56
46.499,-63.406,1
46.503,-92.691,331.27
46.505,-88.947,350.27
46.506,-119.254,120.54
46.506,-74.51,453
46.509,-74.983,309
46.515,-74.505,456
46.516,-122.415,241.08
46.518,-122.813,113.57
46.525,-95.94,430.3
46.532,-122.557,133.75
46.533,-94.819,391.05
46.534,-118.578,142.96
46.534,-92.117,304.76
46.537,-98.466,406.86
46.537,-89.177,348.28
46.539,-91.592,300.99
46.54,-93.713,365.89
46.542,-97.936,360.21
46.543,-118.553,144.67
46.544,-91.284,337.3
46.549,-122.527,137.57
46.549,-89.624,398.01
46.555,-85.036,184.8
46.556,-91.406,338.6
46.558,-86.363,187.09
46.558,-63.706,8
46.559,-117.271,226.73
46.562,-90.437,184.27
46.562,-73.322,349
46.567,-118.537,165.29
46.57,-96.074,402.66
46.57,-88.656,315.38
46.571,-87.408,193.5
46.577,-118.091,167.26
46.579,-118.058,179.8
46.582,-90.921,184.11
46.585,-86.227,252.51
46.586,-118.368,167.09
46.587,-82.741,366
46.591,-89.574,404.17
46.591,-63.89,6
46.592,-120.458,309.27
46.595,-118.219,171.46
46.597,-90.881,185.04
46.603,-85.657,231.69
46.605,-85.218,232.38
46.607,-90.326,188.17
46.608,-85.601,220.63
46.609,-91.893,253.89
46.61,-68.003,175.55
46.611,-91.582,285.24
46.612,-88.573,387.25
46.615,-85.658,231.09
46.619,-81.441,350
46.623,-64.381,2
46.625,-85.604,220.57
46.63,-123.233,85.75
46.63,-117.809,199.11
46.63,-94.869,402.69
46.631,-85.603,223.43
46.632,-97.95,386.57
46.634,-94.039,370.36
46.636,-117.375,227.6
46.64,-122.965,56.16
46.64,-119.742,120.86
46.643,-86.211,183.99
46.644,-85.417,211.15
46.651,-60.954,6
46.653,-117.418,224.92
46.653,-60.4,26
46.655,-92.367,275.45
46.66,-92.281,184.34
46.661,-96.408,314.82
46.662,-88.914,365.06
46.664,-90.052,219.28
46.666,-117.434,203.73
46.666,-90.905,184.67
46.667,-118.224,239.19
46.667,-86.165,190.12
46.668,-85.755,193.49
46.669,-85.762,194.61
46.673,-85.988,192.03
46.674,-94.109,379.27
46.675,-121.585,385.01
46.676,-85.629,195.22
46.677,-90.88,194.94
46.677,-85.763,189.19
46.679,-117.446,205.06
46.682,-117.75,196.14
46.682,-98.048,412.69
46.683,-123.892,50.99
46.686,-91.061,339.84
46.695,-85.36,192.96
46.696,-117.471,203.55
46.698,-85.422,185.95
46.699,-94.882,413.66
46.702,-73.703,411
46.704,-85.038,193.48
46.706,-85.337,198.6
46.707,-89.979,208.81
46.71,-93.486,371.24
46.71,-60.364,12
46.713,-85.064,198.12
46.715,-92.223,391.12
46.722,-92.185,192.23
46.726,-60.925,14
46.727,-92.465,361.09
46.731,-79.805,289
46.734,-73.043,240
46.739,-94.928,412.4
46.742,-95.102,427.13
46.75,-64.179,16
46.752,-120.463,391.65
46.752,-88.94,354.47
46.752,-72.813,143
46.757,-76.4,246
46.76,-97.554,344.52
46.761,-88.501,186.9
46.763,-97.794,390.46
46.768,-94.905,419.67
46.774,-122.221,377.15
46.78,-76.222,252
46.785,-88.436,209.5
46.788,-93.325,371.37
46.788,-90.705,195.84
46.792,-94.947,418.11
46.793,-124.092,5.47
46.795,-120.458,394.62
46.795,-90.674,196.97
46.799,-122.293,375.25
46.805,-95.857,408.03
46.807,-87.729,206.32
46.809,-87.728,204.24
46.813,-60.767,27
46.814,-120.449,396.78
46.819,-90.807,206.96
46.823,-89.64,191.15
46.825,-64.936,11
46.826,-93.149,391.45
46.832,-60.611,45
46.836,-91.256,185.77
46.836,-64.939,4
46.839,-119.906,161.86
46.849,-93.98,406.49
46.85,-93.98,410.58
46.854,-96.788,275.49
46.855,-122.853,86.38
46.856,-124.108,5.56
46.856,-120.482,428.63
46.857,-88.856,374.11
46.865,-88.085,221.86
46.869,-72.391,156
46.87,-96.474,298.76
46.889,-123.203,85
46.889,-89.285,188.36
46.891,-88.857,363.86
46.895,-123.157,117.14
46.895,-119.203,288.6
46.899,-124.129,5.23
46.9,-119.993,218.09
46.906,-81.635,412
46.91,-122.906,66.07
46.923,-97.548,367.51
46.924,-97.992,374.84
46.93,-119.2,307.23
46.93,-119.181,305.69
46.93,-92.911,380.12
46.931,-119.184,306.75
46.94,-120.506,438.01
46.946,-90.889,188.92
46.948,-98.698,457.79
46.951,-93.206,391.56
46.967,-73.11,273
46.969,-119.311,299.54
46.969,-84.681,186.03
46.97,-119.336,321.72
46.978,-123.256,94.67
46.979,-63.99,0
46.981,-119.159,330.11
46.982,-119.351,320.92
46.983,-119.256,322.18
46.985,-73.178,299
46.986,-119.223,322.43
46.99,-119.21,325.17
46.993,-93.591,386.64
46.998,-123.59,39.24
47.003,-94.735,436.14
47.008,-98.742,440.28
47.009,-93.274,380.48
47.024,-91.662,187.37
47.032,-98.075,396.75
47.033,-119.928,366.93
47.034,-124.164,5.65
47.04,-88.925,192.07
47.04,-71.329,211
47.05,-94.072,410.1
47.056,-79.804,301
47.06,-95.183,456.22
47.079,-98.586,456.68
47.083,-119.333,321.79
47.083,-73.255,403
47.096,-123.466,36.99
47.096,-98.009,404.76
47.1,-97.415,353.44
47.102,-97.213,296.88
47.107,-119.618,350.81
47.109,-122.585,78.27
47.118,-122.573,75.84
47.12,-122.469,100.19
47.121,-88.584,185.29
47.125,-119.897,371.03
47.134,-119.926,367.67
47.136,-88.621,189.35
47.137,-94.456,395.97
47.138,-119.931,365.79
47.138,-93.3,393.99
47.141,-119.928,366.81
47.144,-91.467,233.7
47.149,-119.92,357.75
47.158,-98.004,394.96
47.16,-94.834,418.78
47.161,-52.883,110
47.162,-98.007,388.38
47.189,-88.404,188.99
47.193,-72.231,254
47.202,-91.376,220.09
47.207,-124.204,8.57
47.209,-55.402,4
47.216,-124.207,11.91
47.224,-93.803,392.32
47.226,-122.808,22.84
47.227,-88.633,189.19
47.228,-76.731,362
47.234,-95.197,451.56
47.237,-88.609,188.97
47.245,-94.225,398.1
47.248,-93.523,395.96
47.251,-93.586,392.22
47.255,-68.593,157.9
47.259,-122.744,3.62
47.264,-123.921,74.24
47.269,-96.792,265.09
47.27,-97.408,329.03
47.276,-111.703,1040.21
47.283,-96.275,309.35
47.284,-122.885,11.95
47.293,-96.513,273.57
47.308,-122.679,72.11
47.311,-94.125,399.35
47.313,-98.181,415
47.314,-121.904,263.75
47.318,-122.406,68.5
47.32,-97.715,372.76
47.328,-118.71,485.95
47.33,-94.588,396.83
47.332,-92.144,451.98
47.333,-118.687,470.32
47.341,-88.451,191.82
47.344,-91.208,261.59
47.348,-84.626,188
47.361,-123.159,35.09
47.373,-91.228,321.71
47.374,-53.046,228
47.377,-122.972,17.37
47.38,-94.529,397.6
47.38,-94.516,399.72
47.382,-94.508,406.81
47.387,-94.507,397.41
47.392,-123.605,269.06
47.394,-93.672,408.35
47.398,-123.601,282.13
47.409,-123.311,161.57
47.412,-123.322,173.91
47.414,-91.241,397.66
47.422,-94.497,397.98
47.425,-66.886,270
47.426,-94.32,399.75
47.426,-66.905,259
47.428,-93.698,411.49
47.429,-122.877,1.8
47.429,-66.917,273
47.43,-94.048,402.64
47.437,-92.504,421.67
47.439,-94.055,399.7
47.441,-68.395,141.01
47.444,-94.121,398.27
47.448,-98.117,436.17
47.45,-94.484,398.08
47.457,-72.766,178
47.458,-120.328,190.09
47.461,-123.861,61.5
47.464,-123.219,227.66
47.467,-87.87,188.92
47.47,-123.846,58.47
47.473,-64.871,0
47.474,-123.838,57.74
47.481,-123.69,345.77
47.485,-120.41,214.32
47.491,-92.665,433.27
47.492,-123.86,57.76
47.494,-123.211,291.7
47.497,-97.335,289.6
47.497,-92.78,455.57
47.504,-94.063,403.21
47.505,-92.171,439.96
47.505,-91.108,434.36
47.511,-94.044,399.59
47.511,-82.864,451
47.512,-95.637,409.72
47.514,-94.106,404.36
47.515,-123.328,242.33
47.518,-94.048,401.82
47.522,-119.495,349.6
47.524,-94.102,415.59
47.525,-94.096,403.77
47.528,-95.4,441.21
47.531,-92.327,436.34
47.532,-96.283,346.5
47.536,-120.284,223.69
47.539,-94.826,421.36
47.554,-121.537,332.05
47.557,-93.652,424.75
47.559,-119.452,337.95
47.573,-123.578,178.87
47.574,-95.755,393.3
47.576,-122.55,7.13
47.587,-119.391,338.52
47.595,-123.122,171.75
47.597,-122.599,81.94
47.6,-123.156,218.14
47.603,-94.509,414.64
47.607,-57.647,11
47.608,-96.046,377.39
47.61,-124.375,8.06
47.61,-93.577,413.87
47.621,-96.88,254.4
47.626,-124.018,87.73
47.628,-95.639,403.33
47.632,-59.251,17
47.638,-95.882,373.67
47.643,-122.845,61.48
47.643,-97.454,328.79
47.644,-121.925,19.65
47.65,-70.621,368
47.656,-124.198,68.27
47.656,-96.176,364.85
47.663,-92.193,435.35
47.668,-70.16,7
47.669,-120.217,216.74
47.67,-93.031,421.92
47.678,-93.267,414.17
47.679,-124.117,108.32
47.679,-93.394,430.56
47.686,-93.407,433.49
47.689,-122.902,9.25
47.697,-95.428,405.38
47.701,-96.142,353.82
47.702,-122.508,6.6
47.705,-92.499,443.63
47.711,-122.893,61.71
47.714,-120.211,225.78
47.715,-93.57,421.03
47.727,-97.568,339.58
47.73,-123.094,223.94
47.732,-94.587,414.58
47.734,-121.332,309.77
47.737,-123.165,472.52
47.742,-84.826,359
47.746,-90.345,186.35
47.751,-64.77,0
47.752,-92.474,447.94
47.755,-93.968,411.2
47.759,-91.781,435.25
47.762,-98.166,443.47
47.768,-93.418,424.3
47.774,-96.602,260.38
47.779,-124.293,40.11
47.79,-93.396,426.82
47.793,-122.927,87.9
47.8,-93.238,416.4
47.803,-98.396,423.45
47.809,-119.971,230.35
47.81,-124.25,70.25
47.814,-64.693,0
47.816,-118.325,401.46
47.816,-91.732,442.2
47.817,-122.652,7.98
47.818,-124.172,81.21
47.819,-92.299,413.5
47.822,-122.88,14.8
47.824,-101.3,643.7
47.825,-98.437,444.17
47.827,-99.138,451.09
47.827,-92.273,428.36
47.835,-99.111,444.92
47.845,-95.858,348.61
47.846,-120.027,343.66
47.853,-93.288,426.07
47.871,-120.193,337.63
47.871,-96.416,276.59
47.874,-97.09,256.17
47.875,-98.345,453.79
47.882,-90.082,441.56
47.887,-96.275,295.25
47.891,-96.283,292.75
47.896,-118.177,402.82
47.897,-124.36,121.08
47.898,-122.876,61.77
47.898,-121.401,393.16
47.898,-92.591,416.99
47.91,-118.306,407.63
47.911,-96.039,343.49
47.912,-96.049,337.32
47.918,-124.608,9.81
47.919,-118.583,410.13
47.919,-65.988,15
47.921,-93.62,400.23
47.922,-100.374,499.52
47.929,-118.692,396.63
47.932,-97.031,250.75
47.933,-118.939,431.09
47.933,-97.606,340.42
47.933,-97.483,296.73
47.937,-120.517,672.55
47.952,-121.991,174.44
47.952,-91.722,406.99
47.964,-124.302,109
47.965,-97.776,384.24
47.969,-97.378,269.89
47.97,-120.192,338.49
47.972,-123.112,266.8
47.992,-120.265,393.17
47.993,-66.698,25
47.996,-91.915,449.41
48.002,-70.779,387
48.01,-96.21,327.25
48.012,-123.594,123.84
48.014,-119.677,243.07
48.014,-119.609,303.15
48.017,-68.211,325
48.019,-66.366,0
48.022,-122.73,0.79
48.022,-65.469,10
48.024,-99.853,462.12
48.027,-120.313,347.46
48.028,-123.588,101.4
48.029,-119.942,413.26
48.039,-123.026,17.26
48.048,-99.063,449.67
48.052,-119.9,238.5
48.058,-122.592,63.47
48.066,-124.24,172.59
48.066,-124.114,244.97
48.068,-123.915,177.92
48.071,-121.652,398.03
48.073,-98.8,438.49
48.078,-122.804,78.22
48.078,-121.734,333.66
48.078,-119.733,242.94
48.082,-120.489,336.5
48.09,-121.776,294.36
48.093,-121.784,313.87
48.093,-119.787,241.9
48.094,-122.704,31.14
48.096,-121.387,372.97
48.11,-96.186,341.54
48.117,-122.767,55.96
48.126,-118.23,398.18
48.132,-92.297,417.26
48.133,-122.504,56.71
48.135,-122.783,5.9
48.135,-122.367,4.55
48.136,-122.773,15.98
48.137,-122.287,125.48
48.141,-122.762,6.46
48.143,-123.187,32.13
48.144,-95.809,356.86
48.147,-120.496,347.69
48.151,-120.057,366.04
48.152,-123.837,36.95
48.153,-124.668,10.94
48.159,-90.898,452.8
48.16,-122.674,4.1
48.162,-123.696,41.85
48.166,-94.51,359.45
48.17,-92.491,388.48
48.174,-94.511,358.73
48.175,-97.762,351.03
48.175,-82.501,343
48.18,-122.078,54.46
48.191,-97.004,244.35
48.193,-97.131,246.19
48.195,-93.802,359.69
48.197,-70.243,70
48.198,-124.099,6.96
48.2,-121.936,448.97
48.2,-120.588,348.26
48.204,-96.761,262.2
48.22,-121.569,186.92
48.223,-97.925,423.11
48.236,-120.616,343.42
48.24,-71.717,360
48.244,-122.745,72.18
48.247,-64.968,55
48.268,-121.331,333.32
48.272,-121.673,142.78
48.286,-122.652,2.49
48.286,-97.372,248.28
48.287,-122.652,4.2
48.287,-118.142,404.91
48.29,-79.87,355
48.292,-96.193,353.04
48.302,-95.623,358.08
48.303,-98.36,465.27
48.313,-120.657,368.75
48.316,-120.676,339.11
48.322,-122.698,18.17
48.335,-89.214,187
48.337,-122.688,12.06
48.337,-96.812,258.02
48.34,-85.05,420
48.341,-100.406,453.11
48.349,-121.501,153.16
48.352,-96.325,333.71
48.352,-68.764,13
48.362,-96.571,292.3
48.366,-119.573,254.9
48.377,-119.564,252.12
48.393,-123.942,22.23
48.398,-122.657,19.67
48.398,-97.797,343.26
48.4,-93.564,335.85
48.403,-89.623,265
48.407,-92.811,344.92
48.411,-121.56,93.74
48.412,-119.516,253.86
48.421,-97.418,251.11
48.428,-96.656,283.09
48.433,-78.691,290
48.434,-124.074,70.43
48.434,-96.166,348.4
48.438,-53.362,69
48.442,-96.868,253.13
48.452,-96.882,251.98
48.459,-123.55,78.11
48.463,-121.162,411.88
48.483,-93.058,345.37
48.484,-121.598,70.04
48.484,-88.709,209.49
48.488,-122.48,10.86
48.49,-89.19,250
48.491,-122.222,14.42
48.494,-99.202,450.66
48.498,-122.696,28.59
48.517,-121.907,41.14
48.529,-121.274,301.48
48.536,-122.862,46.31
48.537,-96.17,345.57
48.541,-123.159,4.74
48.542,-53.985,23
48.551,-95.154,383.81
48.557,-122.89,9.36
48.557,-109.711,799.05
48.561,-118.152,397.71
48.565,-122.936,11.66
48.566,-121.805,246.81
48.566,-97.183,244.03
48.572,-80.889,286
48.573,-123.375,35.18
48.581,-96.526,316.2
48.588,-124.354,14.57
48.602,-122.829,9.28
48.604,-118.121,401.12
48.604,-97.668,277.59
48.605,-124.224,68.58
48.605,-123.528,77.13
48.61,-86.293,189
48.62,-97.453,256.1
48.634,-95.539,360.75
48.635,-71.104,198
48.642,-94.059,327.13
48.647,-67.275,90
48.649,-53.916,40
48.654,-96.358,318.24
48.656,-122.818,281.13
48.656,-122.491,42.54
48.661,-96.601,303.56
48.669,-121.259,159.68
48.669,-118.057,397.98
48.67,-121.677,223.13
48.673,-121.267,147.9
48.675,-123.425,25.12
48.675,-91.123,416
48.676,-66.791,324
48.678,-119.505,426.49
48.679,-118.117,395.3
48.686,-121.66,235.29
48.686,-71.872,105
48.687,-121.094,378.18
48.688,-97.866,325.74
48.694,-96.194,326.18
48.698,-118.018,395.8
48.714,-100.91,445.48
48.715,-121.691,302.99
48.715,-118.122,394.7
48.719,-94.601,330.08
48.72,-85.648,334
48.723,-121.671,226.75
48.725,-96.626,298.29
48.73,-121.656,227.8
48.733,-118.06,394.66
48.736,-121.666,244.22
48.739,-121.599,238.2
48.74,-86.6,198
48.766,-123.272,57.71
48.77,-96.932,247.43
48.772,-94.958,350.5
48.772,-72.56,158
48.773,-97.74,300.5
48.774,-123.372,14.85
48.777,-96.942,246.79
48.782,-96.017,327.1
48.783,-123.951,128.94
48.786,-118.002,394.39
48.804,-54.219,34
48.809,-124.672,14.55
48.81,-64.258,40
48.815,-64.224,86
48.819,-124.076,184.13
48.829,-64.224,20
48.834,-124.199,173.49
48.835,-95.75,320.18
48.838,-87.395,278
48.861,-94.839,328.56
48.863,-96.798,278.62
48.888,-124.262,174.18
48.895,-124.286,179.18
48.899,-124.387,177.58
48.901,-123.404,96.12
48.902,-121.913,303.95
48.904,-122.765,9.34
48.909,-95.307,324.5
48.916,-119.634,361.95
48.92,-97.915,292.54
48.926,-55.641,37
48.947,-66.125,210
48.949,-119.433,280.59
48.965,-97.241,239.36
48.973,-123.081,4.83
49.018,-119.446,276
49.019,-55.468,10
49.027,-122.006,204.59
49.033,-122.006,74.11
49.042,-121.986,51
49.044,-99.971,657.82
49.056,-125.722,42
49.057,-121.97,52
49.063,-117.606,447
49.069,-93.904,338
49.071,-121.84,114
49.072,-121.842,113
49.076,-121.744,187
49.077,-121.876,88
49.078,-121.81,168
49.079,-121.917,61
49.091,-58.364,57
49.095,-121.584,426
49.097,-121.671,294
49.101,-121.653,324
49.115,-55.08,77
49.137,-113.792,1303
49.142,-73.586,364
49.145,-112.084,1041
49.168,-95.232,323.42
49.178,-98.144,328.37
49.18,-81.27,259
49.182,-57.449,10
49.193,-113.308,1136
49.193,-95.316,346.33
49.195,-125.074,170
49.196,-117.275,663
49.208,-122.614,7.88
49.226,-119.543,306
49.236,-121.958,14
49.241,-122.38,249.53
49.251,-124.357,153
49.254,-115.24,799
49.261,-117.941,1276
49.267,-102.275,578
49.273,-125.182,41
49.291,-121.942,24
49.296,-124.929,52
49.298,-119.53,334
49.313,-124.548,139
49.317,-121.417,371
49.318,-106.376,877
49.319,-122.47,175.41
49.319,-96.928,260.4
49.325,-124.272,5
49.326,-122.459,167.54
49.332,-121.864,102
49.333,-122.457,154.89
49.336,-124.921,82
49.341,-119.581,337
49.345,-57.173,80
49.347,-121.869,262
49.347,-121.709,216
49.349,-112.555,1043
49.351,-117.889,460
49.351,-97.355,236.3
49.364,-121.684,221
49.365,-125.125,95
49.367,-114.298,1469
49.368,-121.684,217
49.372,-120.137,547
49.373,-115.843,933
49.388,-125.132,139
49.403,-114.339,1334
49.413,-114.1,1386
49.415,-120.262,624
49.419,-82.137,235
49.429,-94.047,338.61
49.437,-58.132,98
49.44,-123.672,89.72
49.441,-121.777,11
49.446,-114.325,1313
49.448,-122.023,243.73
49.453,-114.413,1375
49.459,-121.858,164
49.46,-91.55,436
49.46,-84.71,311
49.461,-57.762,20
49.468,-121.763,84
49.479,-111.454,887
49.484,-115.842,1058
49.486,-113.942,1133
49.488,-115.101,1028
49.506,-123.75,19.97
49.508,-74.175,399
49.509,-116.787,539
49.512,-121.419,74
49.52,-121.767,25
49.521,-98.296,301.37
49.528,-54.76,17
49.536,-121.879,32
49.538,-115.483,842
49.542,-124.757,3
49.56,-123.233,18.03
49.569,-104.913,723
49.577,-124.331,35
49.586,-114.2,1161
49.587,-120.774,792
49.601,-109.926,1137
49.605,-117.126,545
49.622,-115.625,814
49.624,-57.928,82
49.627,-98.7,374.38
49.629,-114.673,1357
49.632,-125.528,226
49.656,-124.463,28
49.66,-99.258,318.69
49.669,-114.605,1521
49.676,-123.158,38.8
49.68,-94.234,349.33
49.681,-57.958,21
49.683,-120.603,874
49.683,-119.722,381
49.685,-95.33,330.42
49.689,-119.73,383
49.691,-86.902,340
49.693,-95.317,332.42
49.712,-119.867,901
49.713,-95.238,327.48
49.723,-126.457,0
49.728,-123.967,154.33
49.729,-124.894,0
49.745,-95.212,348.49
49.751,-107.494,740
49.752,-112.937,930
49.752,-107.495,739
49.753,-92.644,389
49.771,-106.568,720
49.781,-115.729,774
49.783,-124.192,39
49.783,-123.123,203.53
49.783,-112.137,812
49.789,-124.997,10
49.796,-118.089,441
49.8,-114.152,1259
49.805,-124.3,143
49.807,-95.218,323.18
49.833,-114.424,1457
49.837,-125.632,232
49.838,-83.914,236
49.841,-121.52,418
49.847,-125.096,6
49.862,-111.379,799
49.874,-126.163,211
49.884,-124.139,158
49.902,-95.525,318.68
49.904,-114.399,1439
49.905,-93.471,388
49.911,-120.565,994
49.912,-124.334,174
49.915,-123.295,41.03
49.916,-126.626,16
49.916,-115.648,895
49.927,-119.513,364
49.93,-110.41,812
49.939,-57.76,1
49.945,-124.317,211
49.95,-114.44,1562
49.958,-124.728,46
49.975,-109.526,753
49.99,-92.12,380
49.991,-124.715,20
49.994,-125.443,181
49.997,-121.552,187
50.002,-121.567,211
50.011,-121.64,291
50.013,-125.555,178
50.017,-125.53,179
50.019,-96.897,253
50.021,-113.59,1030
50.027,-125.551,183
50.029,-125.57,183
50.03,-125.579,182
50.03,-110.708,708
50.031,-124.996,10
50.033,-95.511,308
50.036,-125.468,188
50.037,-125.297,10
50.037,-110.723,704
50.045,-125.501,229
50.05,-125.594,183
50.051,-125.449,189
50.067,-95.587,306
50.08,-125.591,188
50.08,-125.588,186
50.082,-95.373,336
50.088,-125.577,194
50.088,-112.097,774
50.124,-125.483,207
50.138,-119.497,351
50.141,-95.687,275
50.142,-67.134,115.17
50.144,-95.812,276
50.162,-112.437,811
50.163,-113.643,1042
50.166,-126.308,429
50.171,-95.698,284
50.174,-119.441,390
50.177,-126.445,308
50.184,-119.338,438
50.187,-126.624,151
50.19,-122.47,209
50.211,-119.463,378
50.243,-113.148,959
50.254,-121.51,297
50.267,-122.521,210
50.269,-112.826,861
50.27,-74.237,398.824
50.275,-125.427,0
50.276,-112.046,763
50.285,-98.07,248
50.288,-125.495,130
50.289,-125.571,130
50.296,-122.813,237
50.298,-125.585,140
50.312,-125.928,19
50.338,-125.518,7
50.34,-126.743,282
50.348,-121.39,207
50.406,-113.271,1051
50.433,-112.227,754
50.439,-126.248,21
50.456,-118.73,425
50.458,-126.811,270
50.462,-95.376,316
50.471,-95.27,315
50.482,-97.417,270
50.528,-127.434,59
50.563,-96.589,222
50.571,-111.874,749
50.602,-118.843,375
50.635,-117.929,451
50.675,-95.39,329
50.676,-114.277,1222
50.705,-127.866,205
50.709,-118.665,486
50.714,-96.988,221
50.724,-98.273,248
50.732,-110.078,590
50.745,-127.614,227
50.763,-93.431,360
50.783,-121.077,352
50.787,-119.204,362
50.787,-112.463,793
50.834,-118.086,462
50.834,-111.937,721
50.847,-95.265,310
50.9,-96.992,218
50.91,-119.437,359
50.959,-110.009,605
50.96,-119.684,453
51.074,-73.017,391.35
51.113,-112.983,902
51.132,-99.812,262
51.149,-100.496,388
51.153,-100.053,288
51.169,-119.607,423
51.191,-96.632,221
51.22,-80.65,7
51.223,-102.484,506
51.236,-113.141,848
51.244,-118.945,357
51.264,-119.513,434
51.271,-111.199,763
51.278,-98.562,248
51.325,-113.608,931
51.346,-110.474,765
51.376,-96.916,218
51.377,-119.449,454
51.387,-113.529,915
51.391,-119.425,420
51.417,-110.805,763
51.456,-120.143,469
51.459,-111.827,812
51.484,-113.145,773
51.485,-113.151,775
51.499,-113.511,905
51.517,-99.549,248
51.523,-55.697,30
51.567,-114.094,1054
51.583,-112.537,840
51.591,-113.491,880
51.628,-120.094,435
51.632,-56.704,11
51.647,-111.917,820
51.652,-114.498,1144
51.661,-112.912,696
51.664,-112.012,818
51.667,-113.237,886
51.693,-113.549,919
51.707,-113.249,915
51.726,-97.404,219
51.795,-114.639,1092
51.795,-113.606,937
51.824,-113.226,870
51.931,-114.026,1004
51.992,-113.201,928
52,-111.122,801
52.034,-113.962,950
52.094,-114.725,1053
52.104,-111.447,788
52.217,-111.909,818
52.223,-111.735,774
52.224,-111.919,818
52.283,-115.03,1039
52.296,-110.716,674
52.321,-112.731,814
52.361,-114.374,935
52.37,-126.065,182
52.383,-114.925,1004
52.401,-111.413,629
52.411,-125.918,323
52.463,-113.757,866
52.464,-110.859,679
52.497,-107.701,459
52.523,-112.827,783
52.581,-112.577,785
52.633,-114.241,912
52.672,-111.324,624
52.68,-111.359,624
52.697,-110.147,626
52.721,-113.077,774
52.75,-110.59,673
52.756,-113.087,776
52.761,-110.464,643
52.768,-112.976,750
52.788,-111.868,677
52.826,-102.373,365
52.831,-101.682,308
52.837,-110.849,681
52.847,-102.686,427
52.856,-104.58,456
52.869,-113.967,845
52.872,-112.256,710
52.877,-112.755,693
52.889,-112.963,747
52.917,-112.465,707
52.918,-111.233,687
52.952,-114.363,925
52.953,-114.752,883
52.96,-102.35,375
52.966,-114.167,843
52.989,-113.352,758
52.995,-110.856,578
53.032,-110.276,624
53.053,-132.025,0
53.071,-132.068,67
53.096,-111.772,689
53.112,-131.66,9
53.113,-113.837,788
53.115,-114.468,855
53.127,-111.526,694
53.188,-103.581,351
53.192,-113.042,758
53.215,-112.533,709
53.223,-114.981,877
53.225,-105.757,446
53.235,-112.229,689
53.242,-132.153,28
53.251,-113.513,741
53.259,-104.467,365
53.277,-110.088,663
53.279,-113.078,764
53.307,-117.706,1059
53.339,-110.331,666
53.343,-132.426,9
53.36,-116.051,997
53.363,-111.523,644
53.395,-103.999,325
53.408,-117.573,997
53.536,-116.43,892
53.539,-102.359,349
53.556,-103.695,315
53.588,-116.412,909
53.67,-115.352,798
53.675,-114.353,727
53.689,-103.341,309
